30/12/2008;20:00;1306.446818;1308.071415;1305.634519;1305.634519;54
31/12/2008;00:00;1305.634519;1306.98835;1301.031494;1304.009922;197
31/12/2008;04:00;1304.009922;1309.966778;1301.031494;1304.822221;2601
31/12/2008;08:00;1304.822221;1322.151256;1298.323832;1320.797425;49359
31/12/2008;12:00;1320.797425;1326.483515;1296.157703;1313.215972;65079
02/01/2009;04:00;1311.591375;1321.88049;1304.009922;1306.717584;5177
02/01/2009;08:00;1306.717584;1351.935536;1305.905285;1349.227874;89822
02/01/2009;12:00;1349.227874;1373.59683;1347.332511;1357.080093;84975
04/01/2009;16:00;1355.726262;1357.080093;1351.123237;1354.913964;749
04/01/2009;20:00;1354.101665;1354.101665;1347.603277;1353.830899;351
05/01/2009;00:00;1353.018601;1362.495417;1350.852471;1356.809327;2252
05/01/2009;04:00;1356.809327;1360.87082;1347.603277;1352.747834;7459
05/01/2009;08:00;1352.747834;1373.867597;1348.144809;1367.098442;93434
05/01/2009;12:00;1367.098442;1380.907517;1357.621626;1366.55691;86347
05/01/2009;16:00;1366.286143;1370.618402;1364.120014;1369.264571;496
05/01/2009;20:00;1369.806104;1373.867597;1367.910741;1371.430701;234
06/01/2009;00:00;1372.242999;1378.470622;1365.473845;1376.304492;1448
06/01/2009;04:00;1376.304492;1387.676672;1374.950661;1384.698244;7629
06/01/2009;08:00;1384.698244;1391.738164;1370.618402;1389.301269;131468
06/01/2009;12:00;1389.030503;1393.904294;1372.242999;1373.867597;100358
06/01/2009;16:00;1373.867597;1378.741388;1372.242999;1375.492194;320
06/01/2009;20:00;1375.76296;1376.575258;1371.972233;1373.055298;210
07/01/2009;00:00;1372.784532;1374.138363;1365.473845;1369.535338;1521
07/01/2009;04:00;1369.806104;1374.138363;1353.560133;1359.516989;8709
07/01/2009;08:00;1359.516989;1361.412352;1342.45872;1350.040173;133229
07/01/2009;12:00;1349.769407;1355.726262;1329.461943;1344.083317;110491
07/01/2009;16:00;1344.083317;1345.707914;1340.834123;1343.812551;900
07/01/2009;20:00;1344.083317;1344.624849;1338.397227;1338.667993;230
08/01/2009;00:00;1338.667993;1350.040173;1335.689565;1344.895615;2770
08/01/2009;04:00;1344.624849;1349.227874;1327.837346;1335.418799;9845
08/01/2009;08:00;1335.418799;1344.083317;1324.588152;1334.6065;110525
08/01/2009;12:00;1334.6065;1356.809327;1328.108112;1353.018601;87051
08/01/2009;16:00;1352.477068;1357.621626;1351.66477;1354.101665;636
08/01/2009;20:00;1355.18473;1358.70469;1353.830899;1356.809327;222
09/01/2009;00:00;1355.997029;1355.997029;1341.104889;1343.541784;2123
09/01/2009;04:00;1344.083317;1360.600054;1343.541784;1358.70469;14347
09/01/2009;08:00;1358.975457;1359.246223;1317.006699;1328.378878;135635
09/01/2009;12:00;1328.378878;1341.646421;1318.089763;1322.963555;92070
11/01/2009;16:00;1322.422022;1322.422022;1314.569803;1321.609724;569
11/01/2009;20:00;1321.338958;1321.338958;1315.111335;1318.36053;231
12/01/2009;00:00;1318.631296;1327.837346;1315.923634;1323.775853;2926
12/01/2009;04:00;1323.234321;1327.837346;1320.255893;1324.046619;4085
12/01/2009;08:00;1324.046619;1327.56658;1295.616171;1299.406897;111604
12/01/2009;12:00;1299.136131;1309.15448;1284.785523;1309.15448;107333
12/01/2009;16:00;1307.800649;1312.132908;1306.446818;1311.862141;927
12/01/2009;20:00;1311.591375;1315.111335;1311.049843;1312.132908;455
13/01/2009;00:00;1311.591375;1311.591375;1295.345404;1296.157703;2509
13/01/2009;04:00;1296.157703;1306.717584;1289.117782;1305.363753;7249
13/01/2009;08:00;1305.363753;1319.714361;1296.699235;1298.594599;138508
13/01/2009;12:00;1298.865365;1306.176052;1283.431692;1302.114559;134047
13/01/2009;16:00;1302.114559;1310.50831;1299.677663;1309.425246;1098
13/01/2009;20:00;1308.883713;1311.320609;1306.98835;1309.966778;221
14/01/2009;00:00;1308.342181;1310.237544;1293.991573;1295.616171;1698
14/01/2009;04:00;1296.157703;1298.594599;1280.182498;1283.160926;9644
14/01/2009;08:00;1283.160926;1288.034718;1255.001244;1266.914955;158298
14/01/2009;12:00;1266.644189;1271.788747;1236.047611;1239.838337;124129
14/01/2009;16:00;1239.567571;1246.06596;1236.589143;1241.462935;6096
14/01/2009;20:00;1242.816765;1244.441363;1240.921402;1243.629064;625
15/01/2009;00:00;1243.629064;1245.524427;1233.069183;1238.484507;5092
15/01/2009;04:00;1237.942974;1260.687333;1234.69378;1255.813542;13978
15/01/2009;08:00;1255.813542;1257.979672;1234.152248;1243.629064;159370
15/01/2009;12:00;1243.89983;1289.930081;1243.629064;1277.474836;200802
15/01/2009;16:00;1277.474836;1288.305484;1277.20407;1285.327056;934
15/01/2009;20:00;1286.139354;1288.57625;1283.431692;1288.57625;363
16/01/2009;00:00;1288.57625;1295.074638;1281.536329;1293.720807;2284
16/01/2009;04:00;1293.450041;1300.760728;1286.41012;1292.637743;10832
