datetime,Open,High,Low,Close,Volume
2012-12-07 02:00:00,2925.663248,2927.594925,2921.247986,2925.663248,4921
2012-12-07 03:00:00,2925.939202,2927.870879,2922.351801,2925.663248,2702
2012-12-07 04:00:00,2925.939202,2928.422787,2924.835386,2925.939202,1853
2012-12-07 05:00:00,2925.939202,2927.594925,2924.283479,2927.043018,1727
2012-12-07 06:00:00,2927.043018,2927.318971,2923.455617,2925.387294,2689
2012-12-07 07:00:00,2925.11134,2950.775053,2922.075847,2944.704067,18158
2012-12-07 08:00:00,2944.704067,2948.291468,2921.799893,2922.627755,44110
2012-12-07 09:00:00,2922.627755,2934.493773,2912.141507,2914.901046,61771
2012-12-07 10:00:00,2914.901046,2918.212493,2904.138844,2904.966706,43670
2012-12-07 11:00:00,2905.242659,2913.245323,2902.48312,2909.657922,21237
2012-12-07 12:00:00,2909.657922,2912.969369,2904.966706,2908.83006,15380
2012-12-07 13:00:00,2908.83006,2918.764401,2906.070521,2913.245323,15683
2012-12-07 14:00:00,2913.245323,2916.832723,2906.070521,2912.417461,25968
2012-12-07 15:00:00,2912.693415,2914.073184,2910.20983,2911.037691,4775
2012-12-07 16:00:00,2910.761737,2911.865553,2909.933876,2911.313645,52
2012-12-13 18:00:00,2933.941865,2934.217819,2923.731571,2925.387294,656
2012-12-13 19:00:00,2925.939202,2933.665911,2925.11134,2933.665911,341
2012-12-13 20:00:00,2933.941865,2935.321635,2932.562096,2933.389957,823
2012-12-13 21:00:00,2933.941865,2934.493773,2932.010188,2934.493773,298
2012-12-13 22:00:00,2934.493773,2935.045681,2932.838049,2934.493773,332
2012-12-13 23:00:00,2933.941865,2935.045681,2925.11134,2925.387294,318
2012-12-14 00:00:00,2925.663248,2928.423829,2925.663248,2927.595654,368
2012-12-14 01:00:00,2927.595654,2931.460467,2926.491422,2929.528061,871
2012-12-14 02:00:00,2929.528061,2935.32528,2925.663248,2926.76748,3118
2012-12-14 03:00:00,2926.491422,2928.147771,2923.178726,2927.043538,2105
2012-12-14 04:00:00,2927.043538,2928.147771,2924.0069,2925.111132,988
2012-12-14 05:00:00,2924.835074,2927.319596,2924.835074,2927.043538,679
2012-12-14 06:00:00,2926.76748,2927.319596,2917.657564,2918.209681,2840
2012-12-14 07:00:00,2918.209681,2920.418145,2909.375823,2911.032171,6708
2012-12-14 08:00:00,2911.308229,2915.173042,2896.401094,2903.578604,38351
2012-12-14 09:00:00,2903.578604,2909.651881,2899.989849,2904.958894,35478
2012-12-14 10:00:00,2905.234952,2906.615242,2898.057443,2903.578604,29164
2012-12-14 11:00:00,2903.854662,2911.308229,2903.578604,2907.443417,12288
2012-12-14 12:00:00,2907.443417,2908.823707,2901.094081,2905.51101,10677
2012-12-14 13:00:00,2905.51101,2906.615242,2888.119353,2889.499643,16638
2012-12-14 14:00:00,2889.499643,2898.885617,2888.119353,2898.609559,28663
2012-12-14 15:00:00,2898.333501,2901.922255,2896.953211,2900.265907,7722
2012-12-14 16:00:00,2900.265907,2901.370139,2899.161675,2901.094081,153
2012-12-20 18:00:00,2972.041001,2972.593117,2965.967724,2967.348014,1161
2012-12-20 19:00:00,2967.071956,2967.348014,2911.860345,2934.497106,13930
2012-12-20 20:00:00,2934.221048,2935.877396,2923.178726,2925.111132,4099
2012-12-20 21:00:00,2925.38719,2927.871712,2924.282958,2927.319596,1750
2012-12-20 22:00:00,2927.319596,2927.319596,2921.246319,2923.730842,1303
2012-12-20 23:00:00,2923.730842,2925.111132,2922.626609,2924.282958,777
2012-12-21 00:00:00,2924.0069,2931.184409,2923.730842,2930.632293,1392
2012-12-21 01:00:00,2930.080177,2935.049222,2925.111132,2932.288641,1991
2012-12-21 02:00:00,2932.288641,2938.08586,2927.319596,2928.423829,3030
2012-12-21 03:00:00,2928.423829,2931.460467,2925.111132,2926.491422,2135
2012-12-21 04:00:00,2926.491422,2929.252003,2923.178726,2927.871712,2326
2012-12-21 05:00:00,2927.595654,2932.564699,2927.595654,2931.736525,2113
2012-12-21 06:00:00,2931.736525,2934.773164,2928.699887,2931.460467,2516
2012-12-21 07:00:00,2931.736525,2933.668932,2918.485739,2925.38719,10135
2012-12-21 08:00:00,2925.38719,2929.528061,2911.032171,2928.147771,45214
2012-12-21 09:00:00,2928.147771,2941.398557,2923.454784,2932.012583,37433
2012-12-21 10:00:00,2932.288641,2935.601338,2918.209681,2925.939306,24745
2012-12-21 11:00:00,2925.663248,2927.871712,2917.933623,2925.939306,19973
2012-12-21 12:00:00,2925.939306,2932.564699,2920.142087,2928.975945,15470
2012-12-21 13:00:00,2929.252003,2932.288641,2925.663248,2929.528061,9466
2012-12-21 14:00:00,2929.252003,2938.637977,2926.491422,2936.70557,26080
2012-12-21 15:00:00,2936.70557,2943.88308,2935.877396,2943.054905,7962
2012-12-21 16:00:00,2942.778847,2944.159138,2942.226731,2943.607021,66
2012-12-27 18:00:00,2901.646197,2902.474372,2899.437733,2901.922255,370
2012-12-27 19:00:00,2901.370139,2901.646197,2894.744746,2897.505327,715
2012-12-27 20:00:00,2897.229269,2899.989849,2897.229269,2898.885617,316
2012-12-27 21:00:00,2898.609559,2899.161675,2895.57292,2895.848978,303
2012-12-27 22:00:00,2896.401094,2897.229269,2894.19263,2895.848978,942
2012-12-27 23:00:00,2895.57292,2896.125036,2893.088398,2894.19263,363
2012-12-28 00:00:00,2894.19263,2894.468688,2889.775701,2890.051759,750
2012-12-28 01:00:00,2889.775701,2893.640514,2889.775701,2893.088398,673
2012-12-28 02:00:00,2892.81234,2898.609559,2891.984166,2895.296862,1877
2012-12-28 03:00:00,2895.296862,2895.848978,2889.775701,2890.327817,1935
2012-12-28 04:00:00,2890.327817,2891.155991,2888.947527,2889.775701,1691
2012-12-28 05:00:00,2889.499643,2889.499643,2882.322134,2885.63483,2706
2012-12-28 06:00:00,2885.358772,2887.291179,2879.837611,2880.389727,2629
2012-12-28 07:00:00,2880.665785,2885.082714,2876.524915,2879.837611,3525
2012-12-28 08:00:00,2879.837611,2890.879933,2877.353089,2887.015121,17579
2012-12-28 09:00:00,2886.463004,2901.370139,2879.009437,2895.57292,28049
2012-12-28 10:00:00,2895.57292,2898.609559,2887.843295,2889.775701,12328
2012-12-28 11:00:00,2889.775701,2894.744746,2888.671469,2890.051759,9651
2012-12-28 12:00:00,2890.051759,2893.640514,2887.843295,2889.223585,8074
2012-12-28 13:00:00,2888.947527,2890.051759,2883.426366,2885.63483,7716
2012-12-28 14:00:00,2885.63483,2892.81234,2870.727695,2871.831928,27221
2012-12-28 15:00:00,2871.55587,2872.384044,2851.67969,2852.507864,15677
2012-12-28 16:00:00,2852.507864,2857.476909,2851.955748,2854.164212,398
2012-12-30 18:00:00,2860.513547,2861.065664,2856.372677,2856.924793,596
2012-12-30 19:00:00,2856.648735,2858.581141,2855.268444,2858.029025,477
2012-12-30 20:00:00,2857.476909,2858.857199,2854.164212,2858.305083,257
2012-12-30 21:00:00,2858.305083,2860.789606,2858.029025,2858.029025,279
2012-12-30 22:00:00,2858.029025,2860.789606,2855.268444,2855.820561,302
2012-12-30 23:00:00,2855.820561,2856.648735,2854.44027,2856.648735,273
2012-12-31 00:00:00,2856.372677,2858.581141,2855.544503,2856.924793,153
2012-12-31 01:00:00,2857.200851,2858.029025,2855.820561,2857.476909,217
2012-12-31 02:00:00,2857.752967,2861.065664,2856.648735,2860.789606,917
2012-12-31 03:00:00,2860.513547,2861.341722,2855.268444,2855.268444,423
2012-12-31 04:00:00,2855.268444,2859.133257,2854.992386,2858.581141,425
2012-12-31 05:00:00,2858.581141,2861.341722,2855.544503,2856.648735,459
2012-12-31 06:00:00,2856.648735,2856.924793,2850.2994,2855.544503,1103
2012-12-31 07:00:00,2855.544503,2875.144624,2854.716328,2872.107986,5484
2012-12-31 08:00:00,2872.384044,2897.781385,2862.722012,2894.468688,26290
2012-12-31 09:00:00,2894.468688,2901.922255,2888.671469,2890.327817,21390
2012-12-31 10:00:00,2890.603875,2899.437733,2887.015121,2891.984166,13901
2012-12-31 11:00:00,2892.260224,2916.001216,2888.395411,2905.234952,19274
2012-12-31 12:00:00,2905.51101,2919.589971,2897.229269,2904.406778,23183
2012-12-31 13:00:00,2904.682836,2937.257686,2902.75043,2933.392874,22570
2012-12-31 14:00:00,2933.392874,2939.190093,2919.313913,2932.840757,39898
2012-12-31 15:00:00,2932.840757,2942.778847,2930.632293,2936.153454,11629
2012-12-31 16:00:00,2936.153454,2938.08586,2935.601338,2936.429512,156
2013-01-03 18:00:00,3008.204606,3012.897593,3007.65249,3011.241245,1118
2013-01-03 19:00:00,3011.517303,3012.069419,3006.824316,3010.41307,1201
2013-01-03 20:00:00,3010.689128,3011.241245,3008.204606,3008.756722,477
2013-01-03 21:00:00,3008.756722,3008.756722,3006.2722,3007.376432,370
2013-01-03 22:00:00,3006.824316,3007.376432,3006.2722,3006.2722,188
2013-01-03 23:00:00,3006.2722,3009.860954,3006.2722,3009.860954,258
2013-01-04 00:00:00,3009.308838,3009.308838,3007.100374,3007.376432,117
2013-01-04 01:00:00,3007.376432,3010.41307,3007.100374,3009.308838,784
2013-01-04 02:00:00,3009.03278,3015.934231,3008.204606,3014.829999,2127
2013-01-04 03:00:00,3014.553941,3016.486348,3010.965186,3012.069419,1582
2013-01-04 04:00:00,3012.069419,3013.725767,3011.241245,3012.897593,1110
2013-01-04 05:00:00,3012.897593,3014.001825,3010.965186,3012.345477,1400
2013-01-04 06:00:00,3012.345477,3017.314522,3012.069419,3014.001825,2907
2013-01-04 07:00:00,3013.725767,3021.179334,3012.069419,3014.001825,16208
2013-01-04 08:00:00,3014.277883,3017.038464,3003.511619,3010.137012,31547
2013-01-04 09:00:00,3011.517303,3012.069419,2993.849587,2996.610168,52960
2013-01-04 10:00:00,2996.610168,3009.308838,2996.33411,3006.548258,25880
2013-01-04 11:00:00,3006.548258,3010.689128,3003.235561,3004.339793,13515
2013-01-04 12:00:00,3004.063735,3007.376432,3002.131329,3003.235561,9154
2013-01-04 13:00:00,3003.511619,3008.204606,3002.407387,3008.204606,11106
2013-01-04 14:00:00,3008.204606,3012.069419,3001.027097,3001.579213,27206
2013-01-04 15:00:00,3001.303155,3002.407387,2995.505936,2997.990458,6111
2013-01-04 16:00:00,2998.542574,2999.09469,2997.7144,2998.542574,46
2013-01-10 18:00:00,3027.804728,3028.080786,3025.044147,3025.596263,522
2013-01-10 19:00:00,3025.596263,3025.872321,3023.111741,3023.387799,574
2013-01-10 20:00:00,3023.111741,3024.215973,3022.007509,3024.215973,592
2013-01-10 21:00:00,3023.663857,3024.215973,3022.283567,3022.559625,219
2013-01-10 22:00:00,3022.559625,3024.215973,3022.007509,3023.387799,360
2013-01-10 23:00:00,3023.387799,3023.939915,3021.731451,3022.559625,345
2013-01-11 00:00:00,3022.559625,3022.835683,3020.075102,3022.007509,311
2013-01-11 01:00:00,3022.007509,3023.939915,3020.075102,3021.731451,735
2013-01-11 02:00:00,3021.731451,3023.663857,3020.075102,3020.627218,1817
2013-01-11 03:00:00,3020.903276,3023.387799,3018.97087,3019.522986,1930
2013-01-11 04:00:00,3019.522986,3023.939915,3017.59058,3023.387799,2520
2013-01-11 05:00:00,3023.663857,3024.215973,3020.903276,3021.731451,2879
2013-01-11 06:00:00,3021.731451,3025.044147,3021.179334,3022.559625,2674
2013-01-11 07:00:00,3022.835683,3024.768089,3020.627218,3022.007509,4235
2013-01-11 08:00:00,3022.007509,3030.013192,3019.799044,3020.35116,28179
2013-01-11 09:00:00,3020.627218,3023.111741,3017.59058,3020.903276,22297
2013-01-11 10:00:00,3021.179334,3024.768089,3017.038464,3024.215973,14386
2013-01-11 11:00:00,3024.215973,3025.044147,3020.627218,3022.559625,8555
2013-01-11 12:00:00,3022.835683,3027.804728,3020.903276,3023.663857,11915
2013-01-11 13:00:00,3023.663857,3028.90896,3022.559625,3026.976554,9441
2013-01-11 14:00:00,3026.976554,3029.737134,3022.559625,3028.90896,17781
2013-01-11 15:00:00,3028.632902,3030.565308,3026.700496,3028.356844,4493
2013-01-11 16:00:00,3028.632902,3029.461076,3027.804728,3029.461076,45
2013-01-17 18:00:00,3019.799044,3022.283567,3018.97087,3022.007509,471
2013-01-17 19:00:00,3022.007509,3023.387799,3020.903276,3023.387799,454
2013-01-17 20:00:00,3023.387799,3023.939915,3019.799044,3021.731451,529
2013-01-17 21:00:00,3021.731451,3023.111741,3020.627218,3021.731451,283
2013-01-17 22:00:00,3022.007509,3022.007509,3019.522986,3020.627218,391
2013-01-17 23:00:00,3020.627218,3023.663857,3020.075102,3023.387799,414
2013-01-18 00:00:00,3023.663857,3024.215973,3022.559625,3024.215973,214
2013-01-18 01:00:00,3024.215973,3027.52867,3023.939915,3026.976554,1294
2013-01-18 02:00:00,3026.700496,3026.700496,3021.731451,3022.283567,3349
2013-01-18 03:00:00,3022.007509,3023.111741,3018.694812,3020.075102,1947
2013-01-18 04:00:00,3020.35116,3023.387799,3019.799044,3021.179334,1412
2013-01-18 05:00:00,3021.179334,3023.111741,3016.486348,3017.314522,2445
2013-01-18 06:00:00,3017.314522,3019.522986,3014.001825,3017.866638,5795
2013-01-18 07:00:00,3018.142696,3019.799044,3016.210289,3017.866638,4406
2013-01-18 08:00:00,3017.866638,3023.111741,3011.241245,3020.35116,36142
2013-01-18 09:00:00,3020.35116,3021.455393,3011.517303,3012.621535,22094
2013-01-18 10:00:00,3012.621535,3013.449709,3006.2722,3007.376432,27557
2013-01-18 11:00:00,3007.376432,3014.277883,3006.824316,3013.173651,10828
2013-01-18 12:00:00,3012.897593,3017.59058,3012.897593,3016.210289,11024
2013-01-18 13:00:00,3016.210289,3017.038464,3014.277883,3015.106057,7448
2013-01-18 14:00:00,3015.382115,3023.387799,3013.173651,3021.455393,22113
2013-01-18 15:00:00,3021.731451,3022.007509,3018.418754,3019.522986,6780
2013-01-18 16:00:00,3019.522986,3021.179334,3018.97087,3021.179334,69
2013-01-24 18:00:00,2997.7144,2999.09469,2995.505936,2998.818632,656
2013-01-24 19:00:00,2998.818632,3001.027097,2995.781994,2996.058052,1141
2013-01-24 20:00:00,2996.33411,2997.990458,2995.505936,2997.162284,548
2013-01-24 21:00:00,2997.162284,2997.438342,2995.505936,2997.162284,599
2013-01-24 22:00:00,2997.7144,2997.7144,2996.058052,2997.438342,522
2013-01-24 23:00:00,2997.990458,3000.751039,2997.7144,3000.47498,430
2013-01-25 00:00:00,3000.198922,3001.855271,2999.922864,3001.303155,242
2013-01-25 01:00:00,3001.855271,3005.720083,3001.855271,3005.720083,1497
2013-01-25 02:00:00,3005.720083,3013.173651,3003.787677,3011.517303,4150
2013-01-25 03:00:00,3011.241245,3012.897593,3009.308838,3011.517303,2754
2013-01-25 04:00:00,3011.517303,3016.210289,3011.241245,3012.897593,1818
2013-01-25 05:00:00,3012.897593,3015.934231,3010.689128,3012.897593,3426
2013-01-25 06:00:00,3012.621535,3016.762406,3012.621535,3014.277883,2380
2013-01-25 07:00:00,3014.277883,3015.658173,3011.793361,3012.345477,3265
2013-01-25 08:00:00,3012.345477,3025.044147,3004.615851,3023.111741,34873
2013-01-25 09:00:00,3022.283567,3023.111741,3004.891909,3007.65249,40576
2013-01-25 10:00:00,3007.928548,3015.106057,3004.891909,3005.444025,27465
2013-01-25 11:00:00,3005.444025,3015.934231,3004.891909,3009.03278,23199
2013-01-25 12:00:00,3009.308838,3023.111741,3008.204606,3020.35116,20753
2013-01-25 13:00:00,3020.627218,3025.044147,3017.59058,3019.522986,17362
2013-01-25 14:00:00,3019.799044,3022.559625,3011.517303,3016.486348,34147
2013-01-25 15:00:00,3016.486348,3018.142696,3011.793361,3014.553941,8451
2013-01-25 16:00:00,3014.277883,3015.106057,3013.449709,3013.449709,92
2013-01-31 18:00:00,3019.799044,3020.627218,3018.694812,3018.97087,319
2013-01-31 19:00:00,3019.522986,3019.522986,3015.658173,3017.314522,736
2013-01-31 20:00:00,3017.038464,3020.075102,3016.762406,3017.314522,692
2013-01-31 21:00:00,3017.038464,3018.694812,3017.038464,3018.142696,422
2013-01-31 22:00:00,3018.418754,3021.731451,3018.418754,3021.179334,554
2013-01-31 23:00:00,3020.903276,3022.283567,3020.075102,3021.179334,343
2013-02-01 00:00:00,3020.903276,3022.007509,3018.97087,3019.246928,189
2013-02-01 01:00:00,3019.799044,3019.799044,3017.59058,3018.418754,671
2013-02-01 02:00:00,3018.418754,3022.007509,3016.762406,3021.455393,2994
2013-02-01 03:00:00,3021.455393,3024.215973,3020.35116,3020.903276,2058
2013-02-01 04:00:00,3021.179334,3024.492031,3018.97087,3019.522986,1638
2013-02-01 05:00:00,3019.522986,3019.799044,3015.106057,3018.142696,2828
2013-02-01 06:00:00,3017.866638,3023.111741,3017.59058,3022.835683,2452
2013-02-01 07:00:00,3022.835683,3034.982237,3021.455393,3033.601947,14374
2013-02-01 08:00:00,3033.601947,3034.430121,3019.522986,3021.455393,34333
2013-02-01 09:00:00,3021.731451,3038.294934,3021.731451,3031.66954,44279
2013-02-01 10:00:00,3031.66954,3045.472443,3031.117424,3044.368211,30189
2013-02-01 11:00:00,3044.368211,3050.441488,3042.159746,3047.956966,20511
2013-02-01 12:00:00,3047.956966,3052.097836,3045.748501,3050.16543,15569
2013-02-01 13:00:00,3050.16543,3050.717546,3044.368211,3045.472443,12515
2013-02-01 14:00:00,3045.472443,3046.852733,3040.503398,3045.748501,23857
2013-02-01 15:00:00,3045.472443,3046.852733,3043.816095,3046.024559,6007
2013-02-01 16:00:00,3046.024559,3046.024559,3043.540037,3043.540037,288
2013-02-07 18:00:00,3028.356844,3029.461076,3027.252612,3028.356844,522
2013-02-07 19:00:00,3028.080786,3030.013192,3026.700496,3029.737134,577
2013-02-07 20:00:00,3029.461076,3032.497715,3029.185018,3032.221657,496
2013-02-07 21:00:00,3032.221657,3035.810411,3031.945599,3032.773773,730
2013-02-07 22:00:00,3033.049831,3034.430121,3032.773773,3032.773773,204
2013-02-07 23:00:00,3033.049831,3034.982237,3031.66954,3032.221657,379
2013-02-08 00:00:00,3032.221657,3032.497715,3031.117424,3032.221657,198
2013-02-08 01:00:00,3032.221657,3032.773773,3030.013192,3030.28925,856
2013-02-08 02:00:00,3030.28925,3032.221657,3028.632902,3031.117424,2389
2013-02-08 03:00:00,3031.393482,3033.878005,3027.804728,3029.461076,1499
2013-02-08 04:00:00,3029.461076,3033.049831,3028.632902,3031.393482,2187
2013-02-08 05:00:00,3031.117424,3033.601947,3030.013192,3033.325889,1041
2013-02-08 06:00:00,3033.325889,3034.706179,3030.28925,3033.325889,2896
2013-02-08 07:00:00,3033.049831,3039.675224,3030.841366,3038.84705,5942
2013-02-08 08:00:00,3038.570992,3065.624681,3038.018876,3063.692275,58212
2013-02-08 09:00:00,3063.692275,3067.557087,3060.379578,3066.728913,37799
2013-02-08 10:00:00,3066.452855,3068.109203,3062.035926,3064.796507,23797
2013-02-08 11:00:00,3064.520449,3065.900739,3059.551404,3063.416217,13484
2013-02-08 12:00:00,3063.692275,3067.833145,3062.8641,3065.348623,13370
2013-02-08 13:00:00,3065.348623,3067.557087,3061.759868,3062.588042,10751
2013-02-08 14:00:00,3062.588042,3065.072565,3059.275346,3060.931694,23248
2013-02-08 15:00:00,3061.207752,3062.8641,3059.827462,3062.035926,6904
2013-02-08 16:00:00,3062.035926,3062.8641,3060.931694,3060.931694,126
2013-02-14 18:00:00,3057.895056,3058.447172,3057.342939,3058.171114,228
2013-02-14 19:00:00,3058.171114,3058.171114,3054.858417,3055.962649,496
2013-02-14 20:00:00,3055.410533,3056.514765,3055.134475,3056.238707,195
2013-02-14 21:00:00,3056.238707,3057.066881,3054.582359,3054.582359,275
2013-02-14 22:00:00,3054.858417,3054.858417,3052.373894,3052.649953,310
2013-02-14 23:00:00,3052.649953,3053.202069,3050.993604,3053.202069,384
2013-02-15 00:00:00,3052.926011,3054.030243,3052.373894,3053.754185,201
2013-02-15 01:00:00,3054.030243,3054.582359,3052.373894,3054.030243,449
2013-02-15 02:00:00,3054.030243,3055.410533,3050.717546,3051.54572,1748
2013-02-15 03:00:00,3051.821778,3052.649953,3048.78514,3049.889372,1332
2013-02-15 04:00:00,3049.889372,3055.686591,3049.613314,3051.54572,2330
2013-02-15 05:00:00,3051.54572,3054.030243,3050.441488,3053.478127,1601
2013-02-15 06:00:00,3053.478127,3054.306301,3052.649953,3053.478127,1549
2013-02-15 07:00:00,3053.754185,3059.275346,3053.478127,3057.895056,6243
2013-02-15 08:00:00,3057.618997,3063.692275,3056.238707,3062.588042,27163
2013-02-15 09:00:00,3062.588042,3066.176797,3058.72323,3062.311984,22604
2013-02-15 10:00:00,3062.588042,3063.968333,3054.030243,3056.790823,18785
2013-02-15 11:00:00,3057.066881,3057.342939,3051.269662,3055.686591,12442
2013-02-15 12:00:00,3055.686591,3058.72323,3052.373894,3058.171114,8039
2013-02-15 13:00:00,3058.171114,3058.999288,3041.331572,3043.540037,29895
2013-02-15 14:00:00,3043.540037,3050.441488,3042.711863,3050.441488,23262
2013-02-15 15:00:00,3050.441488,3053.478127,3047.956966,3048.509082,6372
2013-02-15 16:00:00,3049.337256,3050.16543,3048.78514,3049.613314,121
2013-02-21 18:00:00,3001.027097,3003.787677,3001.027097,3001.027097,574
2013-02-21 19:00:00,3001.027097,3003.511619,3000.751039,3003.511619,513
2013-02-21 20:00:00,3003.511619,3007.376432,3002.407387,3004.615851,850
2013-02-21 21:00:00,3004.615851,3007.376432,3004.339793,3005.720083,850
2013-02-21 22:00:00,3005.444025,3006.548258,3004.339793,3005.167967,487
2013-02-21 23:00:00,3004.891909,3004.891909,3002.407387,3003.787677,372
2013-02-22 00:00:00,3003.511619,3005.444025,3003.235561,3004.891909,249
